participant,rank,size,event,timestamp,duration,data
Neumann,0,1,advance,1715678656599681,272.0,
Neumann,0,1,solver.advance,1715678656599954,124498.0,
Neumann,0,1,advance,1715678656724455,306.0,
Neumann,0,1,solver.advance,1715678656724762,168851.0,
Neumann,0,1,advance,1715678656893615,333.0,
Neumann,0,1,solver.advance,1715678656893948,131642.0,
Neumann,0,1,advance,1715678657025592,338.0,
Neumann,0,1,solver.advance,1715678657025930,143984.0,
Neumann,0,1,advance,1715678657169916,273.0,
Neumann,0,1,solver.advance,1715678657170189,146828.0,
Neumann,0,1,advance,1715678657317412,332.0,
Neumann,0,1,solver.advance,1715678657317744,117079.0,
Neumann,0,1,advance,1715678657434825,313.0,
Neumann,0,1,solver.advance,1715678657435139,113704.0,
Neumann,0,1,advance,1715678657548845,310.0,
Neumann,0,1,solver.advance,1715678657549155,116230.0,
Neumann,0,1,advance,1715678657665387,288.0,
Neumann,0,1,solver.advance,1715678657665676,116845.0,
Neumann,0,1,advance,1715678657782523,262.0,
Neumann,0,1,solver.advance,1715678657782785,135494.0,
Neumann,0,1,advance,1715678657918280,309.0,
Neumann,0,1,solver.advance,1715678657918589,163741.0,
Neumann,0,1,advance,1715678658082332,306.0,
Neumann,0,1,solver.advance,1715678658082638,116549.0,
Neumann,0,1,advance,1715678658199189,271.0,
Neumann,0,1,solver.advance,1715678658199460,152017.0,
Neumann,0,1,advance,1715678658351479,369.0,
Neumann,0,1,solver.advance,1715678658351848,131600.0,
Neumann,0,1,advance,1715678658483450,319.0,
Neumann,0,1,solver.advance,1715678658483769,116208.0,
Neumann,0,1,advance,1715678658599978,270.0,
Neumann,0,1,solver.advance,1715678658600249,127018.0,
Neumann,0,1,advance,1715678658727269,309.0,
Neumann,0,1,solver.advance,1715678658727578,116517.0,
Neumann,0,1,advance,1715678658844097,301.0,
Neumann,0,1,solver.advance,1715678658844398,115260.0,
Neumann,0,1,advance,1715678658959660,370.0,
Neumann,0,1,solver.advance,1715678658960030,118671.0,
Neumann,0,1,advance,1715678659078702,307.0,
Neumann,0,1,solver.advance,1715678659079009,115038.0,
Neumann,0,1,advance,1715678659194049,262.0,
Neumann,0,1,solver.advance,1715678659194311,120048.0,
Neumann,0,1,advance,1715678659314361,310.0,
Neumann,0,1,solver.advance,1715678659314672,114392.0,
Neumann,0,1,advance,1715678659429066,287.0,
Neumann,0,1,solver.advance,1715678659429353,114457.0,
Neumann,0,1,advance,1715678659543812,316.0,
Neumann,0,1,solver.advance,1715678659544129,125338.0,
Neumann,0,1,advance,1715678659669468,302.0,
Neumann,0,1,solver.advance,1715678659669771,114096.0,
Neumann,0,1,advance,1715678659783869,262.0,
Neumann,0,1,solver.advance,1715678659784132,116005.0,
Neumann,0,1,advance,1715678659900139,299.0,
Neumann,0,1,solver.advance,1715678659900438,115882.0,
Neumann,0,1,advance,1715678660016322,277.0,
Neumann,0,1,solver.advance,1715678660016599,113730.0,
Neumann,0,1,advance,1715678660130331,307.0,
Neumann,0,1,solver.advance,1715678660130638,114277.0,
Neumann,0,1,advance,1715678660244917,294.0,
Neumann,0,1,solver.advance,1715678660245212,127573.0,
Neumann,0,1,advance,1715678660372787,258.0,
Neumann,0,1,solver.advance,1715678660373403,114276.0,
Neumann,0,1,advance,1715678660487681,298.0,
Neumann,0,1,solver.advance,1715678660487980,115728.0,
Neumann,0,1,advance,1715678660603709,284.0,
Neumann,0,1,solver.advance,1715678660603994,115481.0,
Neumann,0,1,advance,1715678660719477,302.0,
Neumann,0,1,solver.advance,1715678660719780,118188.0,
Neumann,0,1,advance,1715678660837969,296.0,
Neumann,0,1,solver.advance,1715678660838265,114771.0,
Neumann,0,1,advance,1715678660953038,305.0,
Neumann,0,1,solver.advance,1715678660953343,115528.0,
Neumann,0,1,advance,1715678661068872,311.0,
Neumann,0,1,solver.advance,1715678661069183,114643.0,
Neumann,0,1,advance,1715678661183828,261.0,
Neumann,0,1,solver.advance,1715678661184089,131004.0,
Neumann,0,1,advance,1715678661315095,302.0,
Neumann,0,1,solver.advance,1715678661315397,117425.0,
Neumann,0,1,advance,1715678661432824,324.0,
Neumann,0,1,solver.advance,1715678661433148,114467.0,
Neumann,0,1,advance,1715678661547617,300.0,
Neumann,0,1,solver.advance,1715678661547918,118202.0,
Neumann,0,1,advance,1715678661666122,299.0,
Neumann,0,1,solver.advance,1715678661666422,115843.0,
Neumann,0,1,advance,1715678661782268,262.0,
Neumann,0,1,solver.advance,1715678661782530,155895.0,
Neumann,0,1,advance,1715678661938427,691.0,
Neumann,0,1,solver.advance,1715678661939118,123242.0,
Neumann,0,1,advance,1715678662062362,320.0,
Neumann,0,1,solver.advance,1715678662062683,116549.0,
Neumann,0,1,advance,1715678662179234,299.0,
Neumann,0,1,solver.advance,1715678662179534,135034.0,
Neumann,0,1,advance,1715678662314570,334.0,
Neumann,0,1,solver.advance,1715678662314904,115517.0,
Neumann,0,1,advance,1715678662430423,320.0,
Neumann,0,1,solver.advance,1715678662430743,114341.0,
Neumann,0,1,advance,1715678662545085,325.0,
Neumann,0,1,solver.advance,1715678662545411,123512.0,
Neumann,0,1,advance,1715678662668925,330.0,
Neumann,0,1,solver.advance,1715678662669255,127309.0,
Neumann,0,1,advance,1715678662796566,298.0,
Neumann,0,1,solver.advance,1715678662796865,123670.0,
Neumann,0,1,advance,1715678662920537,316.0,
Neumann,0,1,solver.advance,1715678662920854,115255.0,
Neumann,0,1,advance,1715678663036111,302.0,
Neumann,0,1,solver.advance,1715678663036414,113421.0,
Neumann,0,1,advance,1715678663149837,318.0,
Neumann,0,1,solver.advance,1715678663150155,149401.0,
Neumann,0,1,advance,1715678663299558,312.0,
Neumann,0,1,solver.advance,1715678663299871,114067.0,
Neumann,0,1,advance,1715678663413940,272.0,
Neumann,0,1,solver.advance,1715678663414212,114501.0,
Neumann,0,1,advance,1715678663529100,284.0,
Neumann,0,1,solver.advance,1715678663529385,116716.0,
Neumann,0,1,advance,1715678663646103,289.0,
Neumann,0,1,solver.advance,1715678663646392,114592.0,
Neumann,0,1,advance,1715678663760986,311.0,
Neumann,0,1,solver.advance,1715678663761298,118452.0,
Neumann,0,1,advance,1715678663879752,301.0,
Neumann,0,1,solver.advance,1715678663880053,120449.0,
Neumann,0,1,advance,1715678664000504,295.0,
Neumann,0,1,solver.advance,1715678664000799,113735.0,
Neumann,0,1,advance,1715678664114536,302.0,
Neumann,0,1,solver.advance,1715678664114839,113454.0,
Neumann,0,1,advance,1715678664228295,302.0,
Neumann,0,1,solver.advance,1715678664228598,141275.0,
Neumann,0,1,advance,1715678664369875,263.0,
Neumann,0,1,solver.advance,1715678664370138,115839.0,
Neumann,0,1,advance,1715678664485979,321.0,
Neumann,0,1,solver.advance,1715678664486300,115691.0,
Neumann,0,1,advance,1715678664601993,272.0,
Neumann,0,1,solver.advance,1715678664602266,114108.0,
Neumann,0,1,advance,1715678664716375,86.0,
Neumann,0,1,solver.advance,1715678664716461,113437.0,
Neumann,0,1,advance,1715678664829899,295.0,
Neumann,0,1,solver.advance,1715678664830195,114463.0,
Neumann,0,1,advance,1715678664944660,306.0,
Neumann,0,1,solver.advance,1715678664944966,125397.0,
Neumann,0,1,advance,1715678665070365,321.0,
Neumann,0,1,solver.advance,1715678665070687,113564.0,
Neumann,0,1,advance,1715678665184253,260.0,
Neumann,0,1,solver.advance,1715678665184513,128815.0,
Neumann,0,1,advance,1715678665313330,314.0,
Neumann,0,1,solver.advance,1715678665313644,182049.0,
Neumann,0,1,advance,1715678665495695,362.0,
Neumann,0,1,solver.advance,1715678665496057,114729.0,
Neumann,0,1,advance,1715678665610788,275.0,
Neumann,0,1,solver.advance,1715678665611064,117145.0,
Neumann,0,1,advance,1715678665728211,306.0,
Neumann,0,1,solver.advance,1715678665728517,116856.0,
Neumann,0,1,advance,1715678665845376,284.0,
Neumann,0,1,solver.advance,1715678665845660,115149.0,
Neumann,0,1,advance,1715678665960811,312.0,
Neumann,0,1,solver.advance,1715678665961124,113646.0,
Neumann,0,1,advance,1715678666074772,302.0,
Neumann,0,1,solver.advance,1715678666075074,146246.0,
Neumann,0,1,advance,1715678666221322,278.0,
Neumann,0,1,solver.advance,1715678666221600,149939.0,
Neumann,0,1,advance,1715678666371541,278.0,
Neumann,0,1,solver.advance,1715678666371819,113622.0,
Neumann,0,1,advance,1715678666485443,309.0,
Neumann,0,1,solver.advance,1715678666485753,114762.0,
Neumann,0,1,advance,1715678666600516,273.0,
Neumann,0,1,solver.advance,1715678666601131,116009.0,
Neumann,0,1,advance,1715678666717142,87.0,
Neumann,0,1,solver.advance,1715678666717229,207265.0,
Neumann,0,1,advance,1715678666924496,86.0,
Neumann,0,1,solver.advance,1715678666924582,114076.0,
Neumann,0,1,advance,1715678667038660,304.0,
Neumann,0,1,solver.advance,1715678667038964,113316.0,
Neumann,0,1,advance,1715678667152282,312.0,
Neumann,0,1,solver.advance,1715678667152595,146072.0,
Neumann,0,1,advance,1715678667298669,326.0,
Neumann,0,1,solver.advance,1715678667298996,114392.0,
Neumann,0,1,advance,1715678667413390,306.0,
Neumann,0,1,solver.advance,1715678667413696,120264.0,
Neumann,0,1,advance,1715678667533962,332.0,
Neumann,0,1,solver.advance,1715678667534295,114026.0,
Neumann,0,1,advance,1715678667648323,316.0,
Neumann,0,1,solver.advance,1715678667648639,119349.0,
Neumann,0,1,advance,1715678667767990,285.0,
Neumann,0,1,solver.advance,1715678667768275,113930.0,
Neumann,0,1,advance,1715678667882207,298.0,
Neumann,0,1,solver.advance,1715678667882505,114193.0,
Neumann,0,1,advance,1715678667996701,266.0,
Neumann,0,1,solver.advance,1715678667996967,124574.0,
Neumann,0,1,advance,1715678668121543,315.0,
Neumann,0,1,solver.advance,1715678668121858,115912.0,
Neumann,0,1,advance,1715678668237772,682.0,
Neumann,0,1,solver.advance,1715678668238454,157250.0,
Neumann,0,1,advance,1715678668395706,281.0,
Neumann,0,1,solver.advance,1715678668395987,115280.0,
Neumann,0,1,advance,1715678668511269,314.0,
Neumann,0,1,solver.advance,1715678668511584,114530.0,
Neumann,0,1,advance,1715678668626116,281.0,
Neumann,0,1,solver.advance,1715678668626397,127955.0,
Neumann,0,1,advance,1715678668754354,331.0,
Neumann,0,1,solver.advance,1715678668754686,115670.0,
Neumann,0,1,advance,1715678668870358,305.0,
Neumann,0,1,solver.advance,1715678668870664,115894.0,
Neumann,0,1,advance,1715678668986561,264.0,
Neumann,0,1,solver.advance,1715678668986826,113561.0,
Neumann,0,1,advance,1715678669100389,300.0,
Neumann,0,1,solver.advance,1715678669100690,115419.0,
Neumann,0,1,advance,1715678669216112,279.0,
Neumann,0,1,solver.advance,1715678669216392,146853.0,
Neumann,0,1,advance,1715678669363247,335.0,
Neumann,0,1,solver.advance,1715678669363583,115393.0,
Neumann,0,1,advance,1715678669478978,337.0,
Neumann,0,1,solver.advance,1715678669479316,117319.0,
Neumann,0,1,advance,1715678669596637,277.0,
Neumann,0,1,solver.advance,1715678669596915,115019.0,
Neumann,0,1,advance,1715678669711936,305.0,
Neumann,0,1,solver.advance,1715678669712241,115699.0,
Neumann,0,1,advance,1715678669828308,272.0,
Neumann,0,1,solver.advance,1715678669828580,125777.0,
Neumann,0,1,advance,1715678669954360,315.0,
Neumann,0,1,solver.advance,1715678669954675,114655.0,
Neumann,0,1,advance,1715678670069332,305.0,
Neumann,0,1,solver.advance,1715678670069637,115303.0,
Neumann,0,1,advance,1715678670184942,262.0,
Neumann,0,1,solver.advance,1715678670185204,172779.0,
Neumann,0,1,advance,1715678670357985,316.0,
Neumann,0,1,solver.advance,1715678670358302,120371.0,
Neumann,0,1,advance,1715678670478675,321.0,
Neumann,0,1,solver.advance,1715678670478997,113406.0,
Neumann,0,1,advance,1715678670592405,265.0,
Neumann,0,1,solver.advance,1715678670592670,115368.0,
Neumann,0,1,advance,1715678670708040,87.0,
Neumann,0,1,solver.advance,1715678670708127,136227.0,
Neumann,0,1,advance,1715678670844356,388.0,
Neumann,0,1,solver.advance,1715678670844744,138355.0,
Neumann,0,1,advance,1715678670983101,266.0,
Neumann,0,1,solver.advance,1715678670983367,131013.0,
Neumann,0,1,advance,1715678671114382,317.0,
Neumann,0,1,solver.advance,1715678671114699,114223.0,
Neumann,0,1,advance,1715678671228924,286.0,
Neumann,0,1,solver.advance,1715678671229211,141824.0,
Neumann,0,1,advance,1715678671371037,317.0,
Neumann,0,1,solver.advance,1715678671371355,115915.0,
Neumann,0,1,advance,1715678671487272,312.0,
Neumann,0,1,solver.advance,1715678671487584,113870.0,
Neumann,0,1,advance,1715678671601455,267.0,
Neumann,0,1,solver.advance,1715678671601722,126173.0,
Neumann,0,1,advance,1715678671727897,87.0,
Neumann,0,1,solver.advance,1715678671727984,142468.0,
Neumann,0,1,advance,1715678671870454,87.0,
Neumann,0,1,solver.advance,1715678671870541,117913.0,
Neumann,0,1,advance,1715678671988456,124.0,
Neumann,0,1,solver.advance,1715678671988581,113785.0,
Neumann,0,1,advance,1715678672102369,306.0,
Neumann,0,1,solver.advance,1715678672102676,141547.0,
Neumann,0,1,advance,1715678672244225,348.0,
Neumann,0,1,solver.advance,1715678672244574,143654.0,
Neumann,0,1,advance,1715678672388230,87.0,
Neumann,0,1,solver.advance,1715678672388317,122388.0,
Neumann,0,1,advance,1715678672510707,133.0,
Neumann,0,1,solver.advance,1715678672510840,118184.0,
Neumann,0,1,advance,1715678672629026,123.0,
Neumann,0,1,solver.advance,1715678672629149,128457.0,
Neumann,0,1,advance,1715678672757608,127.0,
Neumann,0,1,solver.advance,1715678672757736,121176.0,
Neumann,0,1,advance,1715678672878914,125.0,
Neumann,0,1,solver.advance,1715678672879039,126883.0,
Neumann,0,1,advance,1715678673005924,147.0,
Neumann,0,1,solver.advance,1715678673006428,116506.0,
Neumann,0,1,advance,1715678673122936,129.0,
Neumann,0,1,solver.advance,1715678673123065,117088.0,
Neumann,0,1,advance,1715678673240155,127.0,
Neumann,0,1,solver.advance,1715678673240282,131424.0,
Neumann,0,1,advance,1715678673371708,260.0,
Neumann,0,1,solver.advance,1715678673371968,115912.0,
Neumann,0,1,advance,1715678673487882,355.0,
Neumann,0,1,solver.advance,1715678673488238,113653.0,
Neumann,0,1,advance,1715678673601893,265.0,
Neumann,0,1,solver.advance,1715678673602158,116609.0,
Neumann,0,1,advance,1715678673718769,317.0,
Neumann,0,1,solver.advance,1715678673719087,114071.0,
Neumann,0,1,advance,1715678673833160,296.0,
Neumann,0,1,solver.advance,1715678673833457,115457.0,
Neumann,0,1,advance,1715678673948916,313.0,
Neumann,0,1,solver.advance,1715678673949229,123398.0,
Neumann,0,1,advance,1715678674072629,306.0,
Neumann,0,1,solver.advance,1715678674072935,115346.0,
Neumann,0,1,advance,1715678674188283,263.0,
Neumann,0,1,solver.advance,1715678674188546,125560.0,
Neumann,0,1,advance,1715678674314108,313.0,
Neumann,0,1,solver.advance,1715678674314421,114938.0,
Neumann,0,1,advance,1715678674429361,280.0,
Neumann,0,1,solver.advance,1715678674429641,115259.0,
Neumann,0,1,advance,1715678674544902,688.0,
Neumann,0,1,solver.advance,1715678674545591,124952.0,
Neumann,0,1,advance,1715678674670545,86.0,
Neumann,0,1,solver.advance,1715678674670631,114053.0,
Neumann,0,1,advance,1715678674784686,280.0,
Neumann,0,1,solver.advance,1715678674784966,114847.0,
Neumann,0,1,advance,1715678674899815,292.0,
Neumann,0,1,solver.advance,1715678674900107,115138.0,
Neumann,0,1,advance,1715678675015247,273.0,
Neumann,0,1,solver.advance,1715678675015521,118535.0,
Neumann,0,1,advance,1715678675134057,305.0,
Neumann,0,1,solver.advance,1715678675134362,165860.0,
Neumann,0,1,advance,1715678675300224,88.0,
Neumann,0,1,solver.advance,1715678675300312,116109.0,
Neumann,0,1,advance,1715678675416423,289.0,
Neumann,0,1,solver.advance,1715678675416712,114423.0,
Neumann,0,1,advance,1715678675531136,310.0,
Neumann,0,1,solver.advance,1715678675531447,113946.0,
Neumann,0,1,advance,1715678675645395,300.0,
Neumann,0,1,solver.advance,1715678675645696,115815.0,
Neumann,0,1,advance,1715678675761513,308.0,
Neumann,0,1,solver.advance,1715678675761821,118018.0,
Neumann,0,1,advance,1715678675879841,314.0,
Neumann,0,1,solver.advance,1715678675880156,148295.0,
Neumann,0,1,advance,1715678676028453,329.0,
Neumann,0,1,solver.advance,1715678676028783,144807.0,
Neumann,0,1,advance,1715678676173956,314.0,
Neumann,0,1,solver.advance,1715678676174271,160410.0,
Neumann,0,1,advance,1715678676334683,318.0,
Neumann,0,1,solver.advance,1715678676335001,138551.0,
Neumann,0,1,advance,1715678676473554,338.0,
Neumann,0,1,solver.advance,1715678676473893,126302.0,
Neumann,0,1,advance,1715678676600197,269.0,
Neumann,0,1,solver.advance,1715678676600467,113872.0,
Neumann,0,1,advance,1715678676714341,313.0,
Neumann,0,1,solver.advance,1715678676714655,148619.0,
Neumann,0,1,advance,1715678676863276,285.0,
Neumann,0,1,solver.advance,1715678676863561,115636.0,
Neumann,0,1,advance,1715678676979199,274.0,
Neumann,0,1,solver.advance,1715678676979474,117098.0,
Neumann,0,1,advance,1715678677096574,350.0,
Neumann,0,1,solver.advance,1715678677096925,127000.0,
Neumann,0,1,advance,1715678677223927,306.0,
Neumann,0,1,solver.advance,1715678677224234,138848.0,
Neumann,0,1,advance,1715678677363084,334.0,
Neumann,0,1,solver.advance,1715678677363418,117502.0,
Neumann,0,1,advance,1715678677480922,335.0,
Neumann,0,1,solver.advance,1715678677481258,114352.0,
Neumann,0,1,advance,1715678677595612,278.0,
Neumann,0,1,solver.advance,1715678677595891,131438.0,
Neumann,0,1,advance,1715678677727331,305.0,
Neumann,0,1,solver.advance,1715678677727637,127034.0,
Neumann,0,1,advance,1715678677854673,88.0,
Neumann,0,1,solver.advance,1715678677854761,125680.0,
Neumann,0,1,advance,1715678677980443,120.0,
Neumann,0,1,solver.advance,1715678677980564,158211.0,
Neumann,0,1,advance,1715678678138777,335.0,
Neumann,0,1,solver.advance,1715678678139112,164912.0,
Neumann,0,1,advance,1715678678304026,315.0,
Neumann,0,1,solver.advance,1715678678304341,117517.0,
Neumann,0,1,advance,1715678678421861,415.0,
Neumann,0,1,solver.advance,1715678678422277,115496.0,
Neumann,0,1,advance,1715678678537774,320.0,
Neumann,0,1,solver.advance,1715678678538095,118473.0,
Neumann,0,1,advance,1715678678656570,298.0,
Neumann,0,1,solver.advance,1715678678656868,116297.0,
Neumann,0,1,advance,1715678678773167,305.0,
Neumann,0,1,solver.advance,1715678678773472,173049.0,
Neumann,0,1,advance,1715678678946523,316.0,
Neumann,0,1,solver.advance,1715678678946839,134749.0,
Neumann,0,1,advance,1715678679081590,140.0,
Neumann,0,1,solver.advance,1715678679081730,275792.0,
Neumann,0,1,advance,1715678679357525,88.0,
Neumann,0,1,solver.advance,1715678679357613,135642.0,
Neumann,0,1,advance,1715678679493257,336.0,
Neumann,0,1,solver.advance,1715678679493594,139832.0,
Neumann,0,1,advance,1715678679633428,313.0,
Neumann,0,1,solver.advance,1715678679634101,112155.0,
Neumann,0,1,advance,1715678679746258,313.0,
Neumann,0,1,solver.advance,1715678679746571,112949.0,
Neumann,0,1,advance,1715678679859522,305.0,
Neumann,0,1,solver.advance,1715678679859827,145429.0,
Neumann,0,1,advance,1715678680005258,287.0,
Neumann,0,1,solver.advance,1715678680005546,123073.0,
Neumann,0,1,advance,1715678680128620,306.0,
Neumann,0,1,solver.advance,1715678680128927,116117.0,
Neumann,0,1,advance,1715678680245046,319.0,
Neumann,0,1,solver.advance,1715678680245365,120668.0,
Neumann,0,1,advance,1715678680366035,87.0,
Neumann,0,1,solver.advance,1715678680366122,113028.0,
Neumann,0,1,advance,1715678680479152,130.0,
Neumann,0,1,solver.advance,1715678680479282,113141.0,
Neumann,0,1,advance,1715678680592425,267.0,
Neumann,0,1,solver.advance,1715678680592693,124017.0,
Neumann,0,1,advance,1715678680716712,318.0,
Neumann,0,1,solver.advance,1715678680717030,114138.0,
Neumann,0,1,advance,1715678680831170,269.0,
Neumann,0,1,solver.advance,1715678680831439,111667.0,
Neumann,0,1,advance,1715678680943108,309.0,
Neumann,0,1,solver.advance,1715678680943418,112706.0,
Neumann,0,1,advance,1715678681056126,297.0,
Neumann,0,1,solver.advance,1715678681056423,113433.0,
Neumann,0,1,advance,1715678681169858,662.0,
Neumann,0,1,solver.advance,1715678681170520,144337.0,
Neumann,0,1,advance,1715678681314860,87.0,
Neumann,0,1,solver.advance,1715678681314947,115965.0,
Neumann,0,1,advance,1715678681430914,326.0,
Neumann,0,1,solver.advance,1715678681431240,121154.0,
Neumann,0,1,advance,1715678681552396,307.0,
Neumann,0,1,solver.advance,1715678681552703,117844.0,
Neumann,0,1,advance,1715678681670549,318.0,
Neumann,0,1,solver.advance,1715678681670867,116807.0,
Neumann,0,1,advance,1715678681787676,272.0,
Neumann,0,1,solver.advance,1715678681787949,132754.0,
Neumann,0,1,advance,1715678681920705,334.0,
Neumann,0,1,solver.advance,1715678681921040,117384.0,
Neumann,0,1,advance,1715678682038425,299.0,
Neumann,0,1,solver.advance,1715678682038724,114772.0,
Neumann,0,1,advance,1715678682153498,307.0,
Neumann,0,1,solver.advance,1715678682153806,145045.0,
Neumann,0,1,advance,1715678682298853,330.0,
Neumann,0,1,solver.advance,1715678682299183,113792.0,
Neumann,0,1,advance,1715678682412977,289.0,
Neumann,0,1,solver.advance,1715678682413266,129280.0,
Neumann,0,1,advance,1715678682542548,338.0,
Neumann,0,1,solver.advance,1715678682542887,117475.0,
Neumann,0,1,advance,1715678682660364,305.0,
Neumann,0,1,solver.advance,1715678682660669,113141.0,
Neumann,0,1,advance,1715678682774183,313.0,
Neumann,0,1,solver.advance,1715678682774496,117981.0,
Neumann,0,1,advance,1715678682892479,294.0,
Neumann,0,1,solver.advance,1715678682892774,115522.0,
Neumann,0,1,advance,1715678683008298,278.0,
Neumann,0,1,solver.advance,1715678683008576,124118.0,
Neumann,0,1,advance,1715678683132696,88.0,
Neumann,0,1,solver.advance,1715678683132784,114868.0,
Neumann,0,1,advance,1715678683247654,302.0,
Neumann,0,1,solver.advance,1715678683247956,117029.0,
Neumann,0,1,advance,1715678683364987,300.0,
Neumann,0,1,solver.advance,1715678683365287,113093.0,
Neumann,0,1,advance,1715678683478382,304.0,
Neumann,0,1,solver.advance,1715678683478687,117148.0,
Neumann,0,1,advance,1715678683595837,266.0,
Neumann,0,1,solver.advance,1715678683596104,125261.0,
Neumann,0,1,advance,1715678683721367,308.0,
Neumann,0,1,solver.advance,1715678683721676,113312.0,
Neumann,0,1,advance,1715678683834990,278.0,
Neumann,0,1,solver.advance,1715678683835269,115032.0,
Neumann,0,1,advance,1715678683950303,310.0,
Neumann,0,1,solver.advance,1715678683950614,113313.0,
Neumann,0,1,advance,1715678684063929,299.0,
Neumann,0,1,solver.advance,1715678684064228,112957.0,
Neumann,0,1,advance,1715678684177187,304.0,
Neumann,0,1,solver.advance,1715678684177491,137540.0,
Neumann,0,1,advance,1715678684315033,308.0,
Neumann,0,1,solver.advance,1715678684315341,116004.0,
Neumann,0,1,advance,1715678684431347,281.0,
Neumann,0,1,solver.advance,1715678684431628,113045.0,
Neumann,0,1,advance,1715678684544675,302.0,
Neumann,0,1,solver.advance,1715678684544977,115597.0,
Neumann,0,1,advance,1715678684660576,298.0,
Neumann,0,1,solver.advance,1715678684660874,122933.0,
Neumann,0,1,advance,1715678684783809,87.0,
Neumann,0,1,solver.advance,1715678684783896,121011.0,
Neumann,0,1,advance,1715678684904909,86.0,
Neumann,0,1,solver.advance,1715678684904995,132022.0,
Neumann,0,1,advance,1715678685037019,113.0,
Neumann,0,1,solver.advance,1715678685037132,111816.0,
Neumann,0,1,advance,1715678685148951,88.0,
Neumann,0,1,solver.advance,1715678685149039,147542.0,
Neumann,0,1,advance,1715678685296583,133.0,
Neumann,0,1,solver.advance,1715678685296716,117741.0,
Neumann,0,1,advance,1715678685414459,88.0,
Neumann,0,1,solver.advance,1715678685414547,125856.0,
Neumann,0,1,advance,1715678685540404,88.0,
Neumann,0,1,solver.advance,1715678685540493,120613.0,
Neumann,0,1,advance,1715678685661108,306.0,
Neumann,0,1,solver.advance,1715678685661414,119788.0,
Neumann,0,1,advance,1715678685781204,313.0,
Neumann,0,1,solver.advance,1715678685781883,125623.0,
Neumann,0,1,advance,1715678685907508,90.0,
Neumann,0,1,solver.advance,1715678685907599,115212.0,
Neumann,0,1,advance,1715678686022812,277.0,
Neumann,0,1,solver.advance,1715678686023090,124980.0,
Neumann,0,1,advance,1715678686148072,314.0,
Neumann,0,1,solver.advance,1715678686148386,141376.0,
Neumann,0,1,advance,1715678686289764,314.0,
Neumann,0,1,solver.advance,1715678686290078,122308.0,
Neumann,0,1,advance,1715678686412388,290.0,
Neumann,0,1,solver.advance,1715678686412678,123813.0,
Neumann,0,1,advance,1715678686536493,309.0,
Neumann,0,1,solver.advance,1715678686536802,125911.0,
Neumann,0,1,advance,1715678686662715,328.0,
Neumann,0,1,solver.advance,1715678686663043,125557.0,
Neumann,0,1,advance,1715678686788602,259.0,
Neumann,0,1,solver.advance,1715678686788861,145178.0,
Neumann,0,1,advance,1715678686934041,332.0,
Neumann,0,1,solver.advance,1715678686934374,118853.0,
Neumann,0,1,advance,1715678687053229,316.0,
Neumann,0,1,solver.advance,1715678687053545,117003.0,
Neumann,0,1,advance,1715678687170550,333.0,
Neumann,0,1,solver.advance,1715678687170884,145708.0,
Neumann,0,1,advance,1715678687316594,334.0,
Neumann,0,1,solver.advance,1715678687316928,112751.0,
Neumann,0,1,advance,1715678687429681,665.0,
Neumann,0,1,solver.advance,1715678687430346,115321.0,
Neumann,0,1,advance,1715678687545669,310.0,
Neumann,0,1,solver.advance,1715678687545979,126253.0,
Neumann,0,1,advance,1715678687672234,87.0,
Neumann,0,1,solver.advance,1715678687672321,112732.0,
Neumann,0,1,advance,1715678687785055,136.0,
Neumann,0,1,solver.advance,1715678687785191,146112.0,
Neumann,0,1,advance,1715678687931305,89.0,
Neumann,0,1,solver.advance,1715678687931394,122665.0,
Neumann,0,1,advance,1715678688054060,88.0,
Neumann,0,1,solver.advance,1715678688054148,112558.0,
Neumann,0,1,advance,1715678688166708,324.0,
Neumann,0,1,solver.advance,1715678688167032,142087.0,
Neumann,0,1,advance,1715678688309121,88.0,
Neumann,0,1,solver.advance,1715678688309209,112605.0,
Neumann,0,1,advance,1715678688421816,281.0,
Neumann,0,1,solver.advance,1715678688422097,126751.0,
Neumann,0,1,advance,1715678688548850,320.0,
Neumann,0,1,solver.advance,1715678688549170,116389.0,
Neumann,0,1,advance,1715678688665561,295.0,
Neumann,0,1,solver.advance,1715678688665857,123419.0,
Neumann,0,1,advance,1715678688789278,184.0,
Neumann,0,1,solver.advance,1715678688789462,113428.0,
Neumann,0,1,advance,1715678688902891,90.0,
Neumann,0,1,solver.advance,1715678688902981,114856.0,
Neumann,0,1,advance,1715678689021027,137.0,
Neumann,0,1,solver.advance,1715678689021164,119850.0,
Neumann,0,1,advance,1715678689141016,87.0,
Neumann,0,1,solver.advance,1715678689141104,147094.0,
Neumann,0,1,advance,1715678689288200,137.0,
Neumann,0,1,solver.advance,1715678689288338,136772.0,
Neumann,0,1,advance,1715678689425112,89.0,
Neumann,0,1,solver.advance,1715678689425201,181412.0,
Neumann,0,1,advance,1715678689606615,314.0,
Neumann,0,1,solver.advance,1715678689606930,133625.0,
Neumann,0,1,advance,1715678689740557,87.0,
Neumann,0,1,solver.advance,1715678689740644,124170.0,
Neumann,0,1,advance,1715678689864817,128.0,
Neumann,0,1,solver.advance,1715678689864945,119709.0,
Neumann,0,1,advance,1715678689984656,90.0,
Neumann,0,1,solver.advance,1715678689984746,116842.0,
Neumann,0,1,advance,1715678690101590,313.0,
